user_id,products,reviews
9298292,45,1
9298586,83,1
9300028,63,1
9300102,177,3
9300667,71,1
9303531,89,1
9306531,447,5
9306992,56,1
9307650,37,3
9310820,241,1
9311132,1385,2
9311725,43,1
9313001,104,1
9313466,1118,1
9313708,78,1
9315418,6,1
9316544,176,5
9316823,605,15
9317811,113,1
9319416,1490,3
9321269,219,4
9322288,333,8
9324307,245,2
9325505,265,2
9325680,22,1
9326364,135,1
9329153,202,1
9329918,121,4
9333336,36,1
9334940,204,2
9335771,379,6
9336555,25,11
9337503,89,1
9338258,136,1
9338527,147,2
9339076,505,3
9340392,63,1
9344872,631,1
9345997,35,1
9348002,82,1
9348290,319,1
9348494,36,1
9349056,439,1
9349598,828,5
9349848,171,4
9350970,673,1
9351114,311,1
9352540,170,2
9352708,717,1
9354337,99,5
9355005,543,5
9361298,182,1
9361398,255,1
9361929,840,1
9362089,802,3
9364014,492,3
9374323,2152,2
9375014,135,1
9375099,644,3
9375580,159,1
9376116,31,1
9376238,122,2
9377317,169,2
9377750,287,2
9377914,483,2
9379310,11,1
9380269,38,1
9381962,18,1
9382129,1860,13
9385022,429,1
9385308,61,2
9386057,85,1
9386178,124,2
9387687,217,1
9388273,48,1
9390663,632,2
9391177,134,2
9391438,80,1
9392892,74,2
9395393,129,2
9397244,139,4
9397412,51,1
9397614,105,1
9399392,60,3
9400929,153,1
9401151,432,2
9403558,376,1
9403705,58,1
9404034,137,4
9404723,214,6
9406222,291,1
9406400,75,1
9407690,123,2
9409213,45,1
9413531,208,4
9414990,144,2
9417141,92,0
9418439,319,2
9420655,336,1
9422240,254,1
9424546,593,2
9424571,195,1
9429270,244,7
9429320,204,1
9430769,40,2
9435287,1370,2
9435583,160,0
9438372,466,1
9442364,262,6
9444101,397,11
9448849,85,1
9449756,348,3
9450345,284,1
9450578,54,2
9452088,5,1
9454282,537,24
9456125,140,3
9458029,417,4
9459302,510,71
9459954,167,1
9459974,757,10
9462102,320,2
9462852,890,1
9464714,153,1
9466793,69,1
9467168,448,2
9467533,411,1
9468105,740,8
9468954,285,5
9469551,145,11
9470618,2361,2
9471677,250,4
9472620,151,1
9473618,225,1
9473677,2029,6
9473905,72,2
9473924,108,13
9474932,301,1
9478596,37,1
9479848,177,1
9481245,152,4
9481508,158,1
9484944,124,35
9485668,922,14
9485857,402,1
9486532,270,2
9489450,280,2
9489856,177,3
9491034,246,2
9491472,191,8
9492102,55,16
9495489,10,1
9497767,1311,5
9499087,566,2
9502031,195,2
9502218,4,0
9505422,77,2
9505811,73,1
9507919,553,1
9508006,458,1
9508713,316,2
9511766,21,2
9513574,1475,9
9514599,47,1
9516388,50,1
9517530,147,2
9517560,413,1
9518552,3361,13
9520990,295,1
9522323,676,14
9522475,129,4
9523155,222,24
9524214,175,5
9525886,91,0
9526238,108,2
9526843,335,4
9526997,366,2
9527369,33,1
9528727,113,2
9528909,179,1
9532010,100,1
9534626,83,1
9534666,375,10
9534994,32,3
9535134,289,2
9535462,44,1
9536240,51,3
9539752,176,1
9540109,177,2
9540340,73,1
9540528,312,5
9548153,923,1
9551993,56,1
9557332,204,5
9561145,73,1
9562236,502,1
9562788,60,1
9563746,177,3
9567484,48,1
9568530,275,1
9570789,71,3
9570915,34,1
9575635,310,4
9578028,76,1
9578093,351,4
9580004,118,1
9582820,1162,1
9587207,193,13
9588496,162,1
9592268,49,1
9597704,667,5
9597847,182,0
9600686,21,1
9608291,94,1
9611817,838,5
9612210,56,1
9612416,528,1
9612630,148,1
9614756,264,1
9618996,286,12
9622550,204,5
9623879,202,2
9625852,74,1
9626737,1132,1
9627734,293,5
9629164,819,3
9634232,116,1
9634567,2,1
9635069,656,1
9636162,87,2
9638267,472,1
9639396,187,1
9643472,226,1
9643997,262,1
9649139,187,1
9649934,173,2
9651196,500,2
9651299,10,1
9651500,100,4
9651956,56,3
9653847,232,1
9656439,382,0
9658560,1064,8
9659580,23,1
9661111,326,3
9661726,148,2
9662684,129,4
9662794,24,1
9664331,71,1
9665950,2149,5
9666295,199,1
9668106,125,12
9669212,78,3
9672754,168,3
9673512,69,1
9674027,170,1
9675102,180,3
9676133,517,2
9677388,537,1
9679195,483,10
9679659,351,2
9681285,751,9
9682753,848,17
9684526,528,15
9684982,49,2
9686783,196,3
9688634,110,2
9689504,247,34
9690929,65,2
9690995,278,1
9692577,613,1
9692863,327,1
9693727,85,2
9694076,97,1
9697615,485,5
9698238,165,3
9702080,42,2
9705173,289,3
9706283,82,5
9709923,425,1
9709952,281,1
9712220,556,1
9714024,304,4
9715384,1023,3
9718281,85,1
9719804,592,1
9721030,143,1
9721931,615,6
9723938,531,8
9724853,302,2
9724950,621,1
9725483,5,1
9726643,21,1
9730080,226,1
9731084,517,2
9731323,195,1
9732984,22,1
9734217,160,7
9734785,155,1
9735349,321,6
9735940,150,2
9736378,154,2
9736955,33,3
9737190,388,4
9737355,244,1
9737831,272,1
9738180,90,1
9738785,262,1
9743190,595,5
9746379,57,1
9746887,41,1
9746981,117,3
9748607,7,1
9749689,128,1
9749729,74,2
9750191,171,2
9750298,125,3
9750937,281,1
9753897,29,1
9754558,214,5
9756083,34,0
9758078,74,5
9759873,84,1
9759905,75,2
9761958,184,6
9764616,106,3
9765395,80,1
9765693,275,2
9767766,305,2
9771439,57,1
9773970,110,4
9774490,477,2
9774722,115,2
9774964,647,13
9775294,112,1
9777591,800,9
9779345,223,1
9780221,250,1
9781450,1205,1
9781745,432,5
9782938,485,1
9783081,560,1
9784519,256,1
9787257,375,4
9787376,174,1
9787394,171,5
9787671,256,1
9788959,76,1
9789413,79,2
9790039,500,1
9791376,466,7
9794181,419,4
9800171,165,2
9800482,121,1
9801380,245,1
9802110,110,3
9808734,495,1
9814483,2267,6
9818977,214,2
9819330,195,2
9819538,374,5
9819569,287,1
9819608,546,3
9819853,70,1
9819935,3,1
9821578,26,2
9823609,144,1
9823667,39,1
9823917,83,1
9825058,2,1
9826122,73,2
9826838,330,1
9833531,106,2
9834381,51,1
9834668,121,1
9837861,325,6
9839237,271,2
9839847,236,4
9840801,28,2
9840817,148,1
9841236,839,18
9844238,96,2
9846339,123,2
9856899,89,1
9858534,120,2
9865019,387,8
9865098,322,1
9865746,162,2
9866597,36,1
9874543,27,0
9875550,128,3
9879063,389,7
9879186,131,2
9880971,511,6
9882409,125,1
9883788,378,11
9884229,157,1
9887813,166,3
9889314,14,1
9889423,392,4
9892968,106,1
9894084,141,4
9898050,102,2
9900183,200,1
9900777,207,13
9902113,747,2
9903701,76,2
9905184,310,1
9905560,154,1
9906872,179,3
9910955,1170,1
9916475,182,1
9918547,143,2
9918901,113,1
9919696,52,0
9920385,148,3
9922296,294,1
9923492,121,3
9923755,175,1
9923917,42,1
9927982,27,1
9929675,29,1
9932504,215,1
9934300,182,1
9936564,28,2
9936842,52,1
9937053,172,18
9937700,338,1
9938856,252,1
9942043,183,7
9942530,212,2
9943271,233,1
9944921,176,3
9946785,132,2
9947156,121,6
9949197,235,1
9949367,108,6
9951421,53,3
9951550,85,2
9953554,130,1
9954038,120,1
9955553,95,2
9955895,319,2
9956178,104,6
9957341,344,1
9958068,20,1
9958598,129,1
9959446,113,1
9960185,254,1
9962190,105,2
9962976,353,7
9963068,129,20
9964221,32,1
9964431,340,2
9965277,82,1
9966160,3842,111
9966174,407,9
9967629,109,1
9967826,27,1
9969400,129,1
9970001,553,4
9970184,16,1
9971251,73,1
9973248,647,1
9974039,52,1
9974660,148,4
9975446,617,1
9975802,284,24
9976600,351,1
9976689,22,2
9977007,290,1
9978997,356,2
9979232,156,6
9981729,119,1
9983455,169,2
9984442,93,3
9984556,96,4
9984778,398,19
9984836,78,1
9986462,247,4
9991271,378,1
9992120,110,1
9992580,223,2
9993132,322,5
9994756,219,2
9995807,35,0
9997888,327,9
10000000,100,1
10000814,123,2
10001767,293,2
10002061,154,1
10006389,40,1
10007100,424,3
10007910,139,3
10010751,1713,31
10010929,280,4
10012542,65,1
10015192,113,2
10018702,58,1
10024553,100,1
10025409,212,1
10026445,391,2
10028189,24,1
10028949,20,1
10029344,465,6
10033090,124,3
10033409,137,1
10033488,9,1
10034875,176,1
10034911,70,3
10038008,21,0
10039084,273,2
10040227,403,6
10040762,421,2
10041510,252,15
10043338,280,2
10044436,254,1
10046081,649,1
10046624,288,3
10046699,77,1
10048306,126,1
10048586,221,9
10048706,227,1
10049102,15,1
10049681,600,5
10051288,442,2
10055086,28,2
10055578,101,1
10059638,10,1
10061042,66,1
10061477,661,3
10061574,626,9
10062115,188,2
10068640,552,3
10069470,69,2
10072787,274,3
10075899,776,4
10077502,96,4
10077986,170,1
10078414,198,1
10078813,1057,1
10078927,46,3
10079985,30,1
10081229,128,3
10082896,199,21
10084283,34,1
10085883,653,7
10086668,63,1
10086803,117,3
10089270,151,1
10089698,226,14
10091277,512,3
10091638,294,8
10091795,68,1
10092831,146,4
10093922,23,1
10096071,44,6
10096291,154,5
10096689,103,2
10098239,401,1
10100561,138,1
10102087,501,2
10102442,30,1
10102928,78,1
10103687,56,1
10103747,592,1
10103787,45,1
10104134,164,3
10104205,335,15
10104285,64,3
10107001,311,1
10108558,37,2
10109454,131,1
10109678,405,25
10110318,1052,3
10110941,27,1
10111632,76,1
10112728,13,1
10113768,638,1
10114605,120,1
10118516,439,3
10118735,54,1
10119059,549,9
10119116,62,1
10123571,62,6
10124019,344,1
10124201,76,2
10124797,313,1
10126046,97,3
10132002,371,1
10133283,517,1
10134215,555,2
10134608,1023,2
10137032,51,1
10137808,49,1
10139339,103,1
10140675,29,2
10145559,1208,11
10146477,117,2
10148756,245,2
10148757,136,1
10148903,347,1
10149303,530,5
10151001,340,4
10151099,39,1
10155759,1345,8
10157054,128,1
10160993,64,2
10161012,295,1
10162129,57,1
10162425,89,1
10164814,31,1
10166218,226,1
10167189,254,7
10167219,103,1
10168266,36,1
10168593,271,1
10168747,276,2
10170116,43,1
10170386,483,1
10170728,156,13
10172298,199,2
10174736,254,1
10177379,253,1
10177936,168,1
10178448,20,1
10179101,285,1
10179897,206,1
10180962,154,4
10181930,866,78
10182589,71,2
10183946,186,1
10185171,277,1
10186785,967,1
10187160,233,1
10191932,52,1
10193146,75,1
10193160,383,1
10193650,517,1
10194162,39,1
10194879,326,3
10198055,609,6
10201157,51,3
10202321,19,1
10203544,83,1
10204540,102,3
10204746,239,3
10205775,47,2
10206982,138,2
10207515,29,3
10208034,77,2
10210372,123,1
10210840,117,2
10211429,437,29
10212483,32,1
10213003,10,2
10213712,127,1
10216016,2159,7
10217708,292,2
10224013,272,4
10224104,58,1
10225699,271,7
10226967,544,1
10230756,516,2
10232190,134,2
10232968,269,1
10233011,265,4
10235627,82,0
10235797,197,1
10237272,853,5
10237313,285,1
10239304,132,8
10245381,626,3
10245992,199,1
10247149,166,1
10247240,174,1
10251912,21,2
10253387,357,4
10253697,1084,5
10254203,1403,4
10254400,1542,4
10254657,90,2
10254886,372,1
10255930,56,2
10256744,211,3
10258651,113,1
10261957,269,3
10265267,222,1
10267484,114,1
10268027,84,1
10270815,65,1
10271680,593,1
10274041,236,1
10275329,315,3
10275919,318,3
10278341,26,1
10278587,296,14
10278940,382,2
10281008,468,5
10284709,47,6
10286046,1522,4
10286261,48,3
10286307,231,1
10287111,180,1
10287376,83,1
10289795,338,1
10292205,215,1
10295814,532,26
10297369,134,3
10299594,382,5
10301570,641,1
10301785,226,3
10303935,15,1
10303973,258,7
10305055,706,6
10305590,463,2
10305767,60,1
10306324,182,18
10308821,175,4
10309592,117,2
10310823,565,4
10311238,89,3
10312010,308,4
10315229,110,1
10315416,630,2
10316068,112,1
10316534,23,1
10316997,38,1
10317118,316,0
10319997,287,6
10321720,203,21
10322116,120,3
10325404,40,1
10328938,75,2
10332204,725,2
10337512,520,43
10339798,265,3
10340225,636,4
10340614,51,1
10342310,255,2
10343134,298,1
10345200,154,1
10347311,118,1
10347414,294,9
10347749,323,3
10348480,124,4
10348769,376,7
10349421,499,4
10350568,220,5
10354826,27,1
10354886,539,7
10355514,705,12
10357693,259,1
10358390,330,1
10358512,79,2
10359223,191,1
10361325,224,2
10364184,19,1
10365357,137,1
10366803,116,2
10367665,304,1
10370980,941,4
10371116,588,2
10380928,177,4
10382344,142,1
10384274,76,1
10385009,346,2
10386356,16,2
10388815,240,1
10392130,323,2
10396448,655,3
10399805,103,1
10402181,34,1
10407007,130,1
10409457,132,1
10409471,190,0
10409551,408,11
10415206,397,11
10416540,137,3
10417238,40,1
10418199,86,1
10418291,2024,9
10418473,95,1
10419529,757,1
10419681,200,4
10420081,148,1
10420416,584,1
10421291,52,2
10422292,423,1
10422891,225,1
10423264,138,1
10425302,222,2
10427467,255,7
10429982,53,1
10431137,394,3
10434717,188,1
10435575,320,1
10436321,28,1
10437138,157,1
10438167,283,1
10444077,271,1
10445837,382,9
10446176,208,1
10448782,147,1
10448854,230,2
10449227,183,1
10449997,380,1
10450651,122,7
10451209,21,0
10452454,159,1
10453407,343,14
10454732,95,1
10455557,153,1
10455770,66,2
10456173,882,1
10457447,398,21
10458274,760,19
10459070,30,2
10461375,477,1
10462002,967,5
10462514,712,1
10462651,95,1
10462910,453,61
10463834,243,1
10465965,44,2
10468927,128,1
10469030,55,2
10469833,250,1
10472279,29,3
10473062,458,7
10477191,282,1
10477478,134,1
10478852,282,3
10479272,173,1
10480653,53,1
10480916,376,5
10481323,27,3
10481458,657,2
10481626,81,1
10483540,41,1
10487965,169,1
10489325,508,1
10490035,21,1
10490627,391,46
10491219,115,1
10491302,145,1
10492674,45,0
10493995,31,1
10495631,616,1
10495735,5,1
10498128,280,1
10498401,78,2
10499164,380,6
10499486,298,10
10502463,99,1
10505871,128,2
10509516,182,7
10509548,180,5
10510974,79,2
10511974,51,1
10516052,37,1
10516825,48,1
10517022,66,4
10517508,229,3
10517954,50,2
10519047,338,4
10519816,92,1
10519925,482,60
10522013,75,1
10524552,861,1
10524598,46,1
10525349,196,6
10526138,173,1
10527791,71,1
10529594,155,1
10530857,163,2
10531811,143,1
10532054,270,4
10533943,64,1
10534804,202,1
10536482,21,0
10537641,33,1
10537777,419,4
10541761,155,3
10545733,207,0
10546815,126,1
10547178,165,1
10551053,195,3
10552589,277,10
10553152,331,1
10558269,489,4
10560982,490,3
10563161,159,3
10563261,239,2
10563489,995,1
10564332,443,1
10564915,86,3
10565024,617,3
10565888,284,1
10568385,15,1
10568498,21,0
10571042,83,1
10571279,89,1
10575891,205,3
10575906,33,1
10577165,117,2
10578350,449,1
10578511,80,2
10580151,65,1
10580464,44,1
10581078,291,13
10581380,2,0
10582700,27,1
10585034,1232,12
10587832,498,2
10587878,91,1
10588979,30,2
10590506,103,3
10591955,442,1
10595318,467,1
10595572,130,2
10595753,460,1
10596243,466,6
10597369,15,1
10597757,153,5
10598550,50,1
10599604,198,2
10599763,271,6
10601788,112,1
10607189,39,1
10608223,412,7
10608530,74,1
10608851,137,4
10609749,518,2
10610059,161,4
10610940,702,5
10611727,171,6
10611933,73,1
10611951,113,1
10612290,241,3
10613411,591,1
10614181,53,1
10614372,60,0
10615466,47,2
10616410,59,1
10617144,564,7
10618359,140,6
10618502,12,1
10620568,79,4
10620769,18,1
10621615,78,1
10622871,1612,1
10623637,230,2
10626630,304,4
10627316,264,1
10627857,69,2
10628168,214,7
10628316,188,9
10630288,129,1
10630334,118,1
10631227,540,9
10631668,193,2
10632735,490,1
10633234,633,14
10633287,70,1
10634540,139,3
10635790,1285,37
10636658,152,4
10636954,253,3
10637322,792,3
10637578,39,5
10638741,214,3
10639012,243,2
10643652,438,23
10645280,256,4
10651392,49,3
10652931,506,4
10654468,72,1
10656980,263,2
10658161,94,2
10664054,181,2
10664371,52,1
10664599,539,3
10665536,241,1
10666896,166,3
10668759,410,1
10668842,274,1
10668984,52,3
10671177,85,2
10672997,17,1
10675059,44,4
10676281,155,2
10676498,472,4
10676979,93,1
10679957,265,2
10680766,101,5
10680822,249,1
10682112,153,6
10682327,470,2
10683716,679,2
10687942,1315,2
10687991,258,11
10689704,132,1
10690578,3,1
10692760,249,1
10692965,243,4
10695753,330,4
10696081,807,6
10696484,338,61
10699203,94,1
10700998,410,5
10702197,44,1
10703525,289,5
10705932,155,1
10706261,167,5
10706680,285,1
10706836,141,3
10707668,862,1
10709031,161,1
10711626,202,2
10712471,214,1
10712489,63,1
10713789,198,1
10714690,34,3
10714892,408,1
10714930,44,1
10719101,141,8
10719311,444,1
10721777,384,7
10722308,396,1
10725692,93,1
10726666,5820,1
10726989,402,3
10728447,41,2
10728739,193,2
10729376,417,3
10730579,8,1
10734186,260,1
10735098,120,3
10738385,251,10
10740458,21,0
10740635,720,13
10741808,232,2
10742378,360,1
10743422,245,2
10743551,61,1
10743835,176,1
10744162,21,1
10744611,280,4
10745528,252,4
10745953,23,1
10746411,1008,10
10747192,25,2
10747962,128,2
10748491,45,1
10748980,54,1
10749264,323,1
10749841,388,8
10750224,61,1
10750606,338,2
10751425,140,1
10752114,195,4
10753089,28,1
10753289,339,1
10753414,529,1
10753685,338,8
10754345,61,1
10754551,65,1
10754781,115,4
10754792,63,1
10756188,317,4
10756226,393,5
10757219,21,1
10757964,838,9
10758374,102,2
10758377,287,1
10758412,70,1
10759449,113,1
10759588,208,1
10760300,54,1
10760379,82,1
10760407,161,1
10760628,126,5
10760968,324,7
10762773,113,3
10763343,184,5
10763410,580,3
10763658,78,6
10764777,85,5
10764913,321,1
10766764,35,1
10767760,719,1
10768394,54,1
10768758,156,1
10770383,361,2
10770748,144,1
10771143,110,2
10771978,110,2
10771988,58,5
10774701,52,0
10775916,356,1
10776673,39,2
10778593,36,1
10779054,87,2
10780256,19,1
10780306,270,4
10780512,154,1
10780989,106,1
10781115,127,2
10781428,379,3
10781637,61,2
10782714,48,1
10782774,361,1
10783429,847,67
10784029,513,1
10784638,283,1
10785266,398,1
10788277,123,1
10788305,94,0
10788804,153,3
10789024,198,1
10791067,439,7
10792539,301,1
10794845,384,1
10796905,1554,1
10796988,176,9
10798395,36,2
10798798,50,2
10800403,161,7
10801021,157,3
10801554,90,1
10802221,169,5
10802308,562,5
10802659,411,1
10803986,716,1
10804551,296,7
10806248,232,7
10806391,223,2
10807121,81,1
10807250,460,2
10808137,520,1
10808298,118,1
10808868,201,1
10809288,276,1
10809717,118,2
10809970,65,1
10812453,43,4
10812963,160,3
10813066,88,1
10813125,453,2
10813737,335,2
10813830,145,4
10814378,1115,26
10814550,407,3
10816047,43,1
10817173,61,1
10817338,81,1
10818245,342,1
10819698,79,3
10820868,32,1
10821126,750,5
10821705,102,1
10822231,15,1
10823414,116,1
10824410,415,1
10825872,109,1
10826090,365,2
10826241,379,1
10826366,139,1
10826962,19,1
10828695,215,1
10828898,330,2
10829400,330,9
10832613,64,1
10834340,113,2
10834515,282,1
10835325,109,1
10835346,213,1
10838476,50,1
10838811,64,2
10839794,248,1
10840813,27,1
10841253,114,11
10841451,173,2
10841559,119,1
10842490,88,2
10844025,22,1
10844257,407,0
10844295,395,1
10844738,107,1
10844749,95,2
10845883,81,1
10846548,60,3
10846559,121,1
10847425,142,0
10848238,56,3
10848979,59,8
10849079,829,1
10850232,49,3
10852322,58,1
10853979,120,1
10855070,78,1
10856917,13,1
10857016,360,4
10857037,207,5
10857229,35,2
10858222,395,2
10858724,296,2
10858993,55,0
10859279,127,1
10860954,94,1
10862894,513,6
10862923,100,1
10863697,20,1
10864499,43,1
10866516,42,1
10867655,60,4
10868436,258,1
10868980,191,3
10869216,112,1
10869312,254,2
10869706,117,1
10870156,176,5
10870554,105,3
10870632,65,3
10871235,212,3
10871790,10,1
10873123,224,1
10874281,14,1
10875123,25,1
10875335,409,1
10875379,47,1
10876101,103,1
10876841,195,2
10877263,344,1
10877406,42,1
10878360,128,1
10878682,57,1
10879267,117,7
10880504,159,1
10880854,263,1
10881984,272,2
10882397,253,4
10883898,2371,5
10883998,82,2
10884022,103,2
10884972,284,1
10887265,885,97
10887428,148,1
10889655,319,1
10890104,54,1
10891074,440,20
10892639,52,1
10893259,213,9
10893703,116,2
10894227,501,1
10894472,90,1
10895418,108,7
10897102,85,2
10897164,106,1
10898057,359,50
10898635,38,1
10898901,371,2
10899824,104,2
10900353,23,2
10901323,234,6
10901872,29,2
10901898,158,22
10903568,112,3
10903661,138,1
10904570,38,1
10904903,78,3
10905007,168,1
10906152,523,5
10906359,286,1
10907492,270,1
10908892,75,1
10909000,619,9
10909120,456,6
10912465,2631,13
10913117,185,1
10914548,4,1
10915348,233,5
10916181,119,1
10916395,167,2
10916881,584,3
10918520,270,7
10918683,354,8
10918741,71,1
10921958,30,1
10923529,264,1
10925041,79,1
10925413,186,1
10925670,189,0
10925955,260,1
10927369,670,6
10928430,179,2
10929297,70,1
10930025,68,1
10930666,133,7
10930801,480,1
10931244,249,1
10931584,582,11
10931603,169,1
10934521,818,18
10934723,114,1
10935159,443,16
10935654,72,1
10936240,35,1
10936269,408,1
10936465,158,1
10937515,475,2
10937739,366,1
10938165,464,3
10940254,396,4
10940445,130,1
10941138,363,1
10941372,322,1
10941758,52,1
10942323,196,2
10943661,52,1
10944828,175,18
10945813,471,2
10947399,338,8
10949077,150,1
10951135,260,5
10952844,240,3
10953876,318,4
10954682,398,3
10954810,316,1
10956244,498,5
10956863,101,8
10957084,110,1
10958029,148,1
10958813,379,2
10958872,71,1
10960060,232,24
10960119,359,2
10961324,116,11
10961740,55,1
10961834,87,1
10962875,103,1
10963265,543,1
10966547,535,6
10966801,1215,8
10967074,114,2
10968591,322,1
10969153,189,2
10969292,93,1
10971829,761,16
10974607,53,2
10974623,300,3
10974824,59,1
10975764,135,3
10976363,78,2
10976639,139,2
10980101,530,4
10982171,20,1
10982387,320,1
10983024,56,1
10984017,47,1
10985288,283,3
10986163,104,1
10987364,455,1
10987826,329,1
10988244,172,1
10988294,298,1
10992266,356,7
10995902,81,2
10997068,366,23
10998304,237,1
11000714,129,1
11001171,166,4
11002203,322,13
11003468,77,1
11004822,126,3
11006400,233,1
11009050,823,6
11012040,218,4
11012303,204,3
11013344,44,1
11013499,44,1
11013565,375,3
11013606,336,17
11017547,1454,43
11017568,177,7
11018940,503,8
11019016,202,1
11020152,369,9
11024106,623,2
11024803,89,1
11027575,163,1
11029328,13,1
11030261,153,1
11032326,50,1
11034537,346,24
11034683,32,3
11035783,778,4
11036156,296,1
11038522,247,3
11042558,164,1
11042661,396,2
11044228,115,1
11044949,59,1
11050065,51,2
11050535,696,39
11050931,332,2
11051753,733,1
11054554,47,0
11054851,126,2
11055118,121,1
11055807,316,1
11060987,84,2
11062089,76,1
11062122,1658,1
11062313,62,1
11063108,500,5
11064698,353,3
11065260,405,4
11065684,269,3
11067924,67,1
11069104,3000,5
11070854,86,8
11071807,69,1
11073105,343,1
11073459,616,7
11073993,89,8
11074427,77,1
11075228,80,1
11079521,1253,1
11081355,212,1
11083068,166,2
11083937,111,1
11084028,32,1
11084333,217,2
11085694,232,4
11087278,31,1
11091933,323,1
11091975,353,2
11092116,460,19
11092495,115,1
11093858,349,3
11096096,380,2
11097241,245,45
11099769,618,6
11099904,155,2
11104188,287,2
11104987,908,22
11105348,860,5
11105405,341,18
11105522,259,2
11105535,78,5
11106121,989,10
11108545,283,11
11108814,556,1
11109260,256,2
11112112,36,3
11113104,75,0
11113261,563,1
11113731,335,2
11114107,188,4
11115234,95,1
11115251,159,4
11115922,59,2
11116131,28,2
11116513,385,3
11117905,636,27
11119395,754,1
11119427,62,1
11120311,431,2
11120447,191,2
11120798,329,2
11121320,94,4
11121349,304,1
11121457,2024,24
11121520,1146,17
11124425,83,1
11124875,1004,3
11126073,87,3
11127627,132,1
11129219,321,19
11129295,299,13
11129562,130,1
11130273,424,27
11130967,123,1
11132660,4,1
11132762,134,1
11132944,507,1
11133648,140,6
11134500,111,1
11135653,77,1
11141084,325,0
11142142,16,1
11142150,101,0
11142395,17,2
11142510,146,6
11142552,73,2
11146902,151,6
11146969,122,0
11149091,256,4
11149307,162,1
11149585,104,7
11149808,75,1
11150867,172,1
11150996,506,2
11151381,93,3
11152250,600,7
11152317,204,2
11152651,67,2
11152687,62,1
11152733,128,1
11152835,57,1
11152932,124,11
11153408,186,1
11153764,394,21
11154414,100,10
11154566,198,1
11154624,405,34
11154828,1339,1
11154891,178,1
11155008,120,1
11155270,821,1
11155318,48,1
11155535,124,1
11155679,232,2
11156142,152,1
11156154,111,3
11156245,326,1
11156713,150,1
11157297,54,3
11157418,407,2
11157658,29,1
11158050,85,1
11158067,24,0
11158690,171,2
11158719,7,1
11159235,86,3
11159268,707,2
11159297,257,2
11159402,183,3
11159531,59,1
11159660,221,1
11159828,309,9
11160450,36,0
11160477,107,3
11160479,149,2
11160495,291,11
11160618,225,5
11160809,82,3
11161229,134,1
11161635,221,7
11161664,164,3
11161774,217,9
11161835,38,1
11162295,165,1
11162423,325,1
11162746,183,2
11162832,560,27
11162876,109,1
11163274,357,1
11163393,178,1
11163556,71,1
11163740,71,1
11163861,135,1
11164027,261,8
11164043,19,1
11164996,98,1
11165808,1133,1
11166199,84,2
11166436,115,1
11166503,208,1
11166629,695,2
11167495,171,1
11167621,182,1
11167766,151,1
11167996,135,2
11168173,1312,84
11168269,238,1
11168314,795,1
11168388,322,3
11168420,258,3
11168427,235,2
11168544,38,1
11168605,105,1
11168818,306,20
11169237,374,4
11169727,98,2
11170036,135,1
11170130,632,14
11170322,322,1
11170396,440,1
11170876,122,2
11170894,736,3
11171049,31,1
11171275,341,1
11171891,223,1
11171950,75,1
11172037,102,3
11172521,458,1
11172801,355,3
11173521,131,2
11174148,135,1
11174395,64,1
11174427,351,3
11174578,57,1
11175085,643,3
11176378,675,1
11176448,150,4
11176450,269,1
11176959,184,6
11177003,452,1
11177325,399,5
11177768,234,3
11178071,91,1
11178125,64,3
11178280,90,2
11178333,431,4
11178432,654,3
11178748,594,16
11178876,817,6
11179098,84,2
11179176,261,4
11179298,251,1
11179355,293,11
11179692,58,1
11179856,80,4
11179999,268,1
11180141,1011,38
11180273,186,3
11180343,216,1
11180380,13,1
11180607,128,1
11180876,156,5
11180931,271,1
11181097,194,1
11181353,259,1
11181800,43,4
11181944,695,4
11181949,314,2
11182022,186,3
11182121,203,1
11182163,294,1
11182421,603,2
11182516,1223,3
11182822,51,1
11182849,662,4
11182888,82,1
11182894,853,1
11183064,557,3
11183156,145,1
11183210,41,12
11183471,223,2
11183563,143,3
11183642,44,1
11183676,104,1
11183831,639,1
11183842,165,1
11183918,169,3
11184034,102,1
11184289,175,1
11184300,386,2
11184725,39,1
11184984,161,5
11185063,94,2
11185149,297,1
11185162,308,3
11185780,38,0
11185972,56,1
11186559,46,4
11186601,173,1
11186745,134,1
11186939,1954,11
11187195,304,10
11187240,198,0
11187306,85,2
11187505,222,1
11187659,24,1
11187717,500,17
11187913,231,2
11188111,164,4
11188294,132,1
11188427,610,6
11188555,184,4
11188678,51,1
11188717,155,3
11188777,222,1
11188822,583,3
11189842,769,2
11190008,357,3
11190294,120,1
11190331,351,1
11190780,219,2
11190805,126,3
11191136,159,1
11191389,100,12
11191976,1091,5
11192047,121,1
11192271,111,5
11192285,321,2
11192424,74,1
11192427,158,1
11192634,28,1
11192875,19,2
11192889,140,1
11193194,265,1
11193958,205,4
11193974,650,22
11193979,708,1
11194593,262,2
11194617,131,1
11195135,779,1
11195144,241,2
11195151,93,1
11195395,1258,76
11195521,474,8
11195579,56,1
11196163,167,4
11196284,191,1
11196345,177,8
11196573,89,1
11196752,42,4
11196870,78,1
11197012,96,1
11197152,82,9
11197154,262,2
11197222,340,7
11197920,360,1
11197999,27,2
11198867,169,2
11198888,115,1
11198901,21,5
11199067,148,1
11199197,28,1
11199267,546,3
11199459,1293,13
11199488,87,1
11199907,205,1
11199936,51,1
11200450,99,1
11200508,101,2
11200908,333,1
